tile_id	scores	norm_score
Lama1_chr17_7784__fullTreeAnc127	502.43884	2.016733
Lama1_chr17_7784__fullTreeAnc128	464.54416	1.864628
Lama1_chr17_7784__fullTreeAnc129	490.74112	1.9697796
Lama1_chr17_7784__fullTreeAnc13	550.1229	2.2081316
Lama1_chr17_7784__fullTreeAnc130	2455.5894	9.85646
Lama1_chr17_7784__fullTreeAnc131	538.45123	2.1612825
Lama1_chr17_7784__fullTreeAnc132	239.7666	0.96239614
Lama1_chr17_7784__fullTreeAnc133	239.7666	0.96239614
Lama1_chr17_7784__fullTreeAnc134	447.1983	1.7950037
Lama1_chr17_7784__fullTreeAnc135	429.96674	1.7258381
Lama1_chr17_7784__fullTreeAnc137	815.88025	3.2748516
Lama1_chr17_7784__fullTreeAnc136	403.88177	1.621136
Lama1_chr17_7784__fullTreeAnc138	941.099	3.7774653
Lama1_chr17_7784__fullTreeAnc148	1553.9314	6.2373056
Lama1_chr17_7784__fullTreeAnc14	347.54425	1.3950034
Lama1_chr17_7784__fullTreeAnc149	857.76074	3.442955
Lama1_chr17_7784__fullTreeAnc15	3499.6365	14.047147
Lama1_chr17_7784__fullTreeAnc150	574.44995	2.3057773
Lama1_chr17_7784__fullTreeAnc152	1549.7278	6.2204328
Lama1_chr17_7784__fullTreeAnc151	1548.1931	6.214273
Lama1_chr17_7784__fullTreeAnc153	1549.7278	6.2204328
Lama1_chr17_7784__fullTreeAnc17	808.6642	3.245887
Lama1_chr17_7784__fullTreeAnc16	1596.3788	6.407685
Lama1_chr17_7784__fullTreeAnc19	429.047	1.7221464
Lama1_chr17_7784__fullTreeAnc192	380.92963	1.5290086
Lama1_chr17_7784__fullTreeAnc194	321.51767	1.2905357
Lama1_chr17_7784__fullTreeAnc195	2411.9182	9.681169
Lama1_chr17_7784__fullTreeAnc197	1664.2693	6.6801896
Lama1_chr17_7784__fullTreeAnc196	2211.6199	8.877193
Lama1_chr17_7784__fullTreeAnc198	1903.9961	7.642426
Lama1_chr17_7784__fullTreeAnc199	1436.7137	5.766807
Lama1_chr17_7784__fullTreeAnc2	1738.5771	6.9784527
Lama1_chr17_7784__fullTreeAnc200	2552.5564	10.245674
Lama1_chr17_7784__fullTreeAnc201	2552.5564	10.245674
Lama1_chr17_7784__fullTreeAnc202	2317.2566	9.301207
Lama1_chr17_7784__fullTreeAnc203	2552.5564	10.245674
Lama1_chr17_7784__fullTreeAnc204	2552.5564	10.245674
Lama1_chr17_7784__fullTreeAnc205	2552.5564	10.245674
Lama1_chr17_7784__fullTreeAnc206	2001.8152	8.035061
Lama1_chr17_7784__fullTreeAnc207	281.87057	1.1313968
Lama1_chr17_7784__fullTreeAnc208	279.20767	1.1207081
Lama1_chr17_7784__fullTreeAnc209	235.17041	0.94394755
Lama1_chr17_7784__fullTreeAnc211	288.45764	1.1578364
Lama1_chr17_7784__fullTreeAnc210	268.30078	1.0769291
Lama1_chr17_7784__fullTreeAnc212	305.67245	1.2269348
Lama1_chr17_7784__fullTreeAnc213	611.4688	2.454367
Lama1_chr17_7784__fullTreeAnc214	540.3261	2.1688082
Lama1_chr17_7784__fullTreeAnc216	1993.3257	8.000985
Lama1_chr17_7784__fullTreeAnc215	673.9889	2.7053156
Lama1_chr17_7784__fullTreeAnc217	2827.5303	11.349388
Lama1_chr17_7784__fullTreeAnc219	538.1843	2.1602113
Lama1_chr17_7784__fullTreeAnc218	1131.9712	4.543605
Lama1_chr17_7784__fullTreeAnc220	391.84235	1.572811
Lama1_chr17_7784__fullTreeAnc221	539.35364	2.1649048
Lama1_chr17_7784__fullTreeAnc222	526.4394	2.1130683
Lama1_chr17_7784__fullTreeAnc225	1669.844	6.7025657
Lama1_chr17_7784__fullTreeAnc223	797.635	3.201617
Lama1_chr17_7784__fullTreeAnc228	2937.964	11.792657
Lama1_chr17_7784__fullTreeAnc229	302.34106	1.213563
Lama1_chr17_7784__fullTreeAnc230	351.2188	1.4097527
Lama1_chr17_7784__fullTreeAnc231	594.1532	2.384864
Lama1_chr17_7784__fullTreeAnc232	1417.4572	5.689513
Lama1_chr17_7784__fullTreeAnc234	1192.6486	4.787157
Lama1_chr17_7784__fullTreeAnc233	494.21176	1.9837104
Lama1_chr17_7784__fullTreeAnc235	990.958	3.977594
Lama1_chr17_7784__fullTreeAnc236	1065.4078	4.2764273
Lama1_chr17_7784__fullTreeAnc237	941.75885	3.780114
Lama1_chr17_7784__fullTreeAnc238	294.18585	1.1808289
Lama1_chr17_7784__fullTreeAnc239	469.5504	1.8847225
Lama1_chr17_7784__fullTreeAnc24	2452.554	9.844275
Lama1_chr17_7784__fullTreeAnc31	411.16742	1.6503798
Lama1_chr17_7784__fullTreeAnc28	3795.1873	15.233455
Lama1_chr17_7784__fullTreeAnc30	300.13174	1.204695
Lama1_chr17_7784__fullTreeAnc33	6137.174	24.633924
Lama1_chr17_7784__fullTreeAnc32	4612.694	18.514833
Lama1_chr17_7784__fullTreeAnc3	407.21695	1.634523
Lama1_chr17_7784__fullTreeAnc34	776.5684	3.1170583
Lama1_chr17_7784__fullTreeAnc35	11520.037	46.24013
Lama1_chr17_7784__fullTreeAnc38	11465.176	46.019924
Lama1_chr17_7784__fullTreeAnc37	12683.899	50.911743
Lama1_chr17_7784__fullTreeAnc36	10922.132	43.840206
Lama1_chr17_7784__fullTreeAnc39	8463.88	33.97306
Lama1_chr17_7784__fullTreeAnc4	3149.4124	12.641387
Lama1_chr17_7784__fullTreeAnc40	6496.066	26.074476
Lama1_chr17_7784__fullTreeAnc41	4276.0195	17.163462
Lama1_chr17_7784__fullTreeAnc42	6677.102	26.801136
Lama1_chr17_7784__fullTreeAnc43	15273.565	61.306374
Lama1_chr17_7784__fullTreeAnc45	11865.174	47.625473
Lama1_chr17_7784__fullTreeAnc44	9798.239	39.32903
Lama1_chr17_7784__fullTreeAnc46	11686.785	46.90944
Lama1_chr17_7784__fullTreeAnc47	9411.259	37.775734
Lama1_chr17_7784__fullTreeAnc48	14488.457	58.155037
Lama1_chr17_7784__fullTreeAnc49	11656.123	46.786366
Lama1_chr17_7784__fullTreeAnc5	1323.6028	5.3127923
Lama1_chr17_7784__fullTreeAnc50	12793.201	51.350468
Lama1_chr17_7784__fullTreeAnc51	15612.015	62.664867
Lama1_chr17_7784__fullTreeAnc52	9104.018	36.542503
Lama1_chr17_7784__fullTreeAnc53	11854.424	47.58232
Lama1_chr17_7784__fullTreeAnc54	12364.131	49.628227
Lama1_chr17_7784__fullTreeAnc55	8284.653	33.253666
Lama1_chr17_7784__fullTreeAnc56	10264.995	41.202534
Lama1_chr17_7784__fullTreeAnc57	12171.785	48.856174
Lama1_chr17_7784__fullTreeAnc58	6527.589	26.201006
Lama1_chr17_7784__fullTreeAnc59	10594.39	42.52469
Lama1_chr17_7784__fullTreeAnc61	11622.884	46.652946
Lama1_chr17_7784__fullTreeAnc60	11797.034	47.351967
Lama1_chr17_7784__fullTreeAnc62	4589.133	18.420263
Lama1_chr17_7784__fullTreeAnc63	3710.4734	14.893422
Lama1_chr17_7784__fullTreeAnc64	711.0781	2.8541875
Lama1_chr17_7784__fullTreeAnc65	754.5833	3.0288124
Lama1_chr17_7784__fullTreeAnc66	2759.1343	11.074854
Lama1_chr17_7784__fullTreeAnc67	3036.431	12.187892
Lama1_chr17_7784__fullTreeAnc69	630.5571	2.5309854
Lama1_chr17_7784__fullTreeAnc68	1559.6267	6.260166
Lama1_chr17_7784__fullTreeAnc70	868.5976	3.486453
Lama1_chr17_7784__fullTreeAnc71	1429.1608	5.7364902
Lama1_chr17_7784__fullTreeAnc72	466.34958	1.8718747
Lama1_chr17_7784__fullTreeAnc73	1804.0753	7.2413554
Lama1_chr17_7784__fullTreeAnc74	791.40137	3.176596
Lama1_chr17_7784__fullTreeAnc75	250.67903	1.0061975
Lama1_chr17_7784__fullTreeAnc76	3364.0752	13.503019
Lama1_chr17_7784__fullTreeAnc77	976.7326	3.9204948
Lama1_chr17_7784__fullTreeAnc78	354.36823	1.4223942
Lama1_chr17_7784__fullTreeAnc79	406.86462	1.6331087
Lama1_chr17_7784__fullTreeAnc8	308.20978	1.2371193
Lama1_chr17_7784__Glis_glis	2285.9485	9.17554
Lama1_chr17_7784__Graphiurus_murinus	1433.844	5.755288
Lama1_chr17_7784__Helogale_parvula	1418.6427	5.694272
Lama1_chr17_7784__Hipposideros_armiger	320.74078	1.2874174
Lama1_chr17_7784__Hipposideros_galeritus	1313.7999	5.273445
Lama1_chr17_7784__Hyaena_hyaena	7072.1533	28.386827
Lama1_chr17_7784__Hystrix_cristata	7831.793	31.435936
Lama1_chr17_7784__Ictidomys_tridecemlineatus	11419.876	45.838097
Lama1_chr17_7784__Indri_indri	861.3343	3.4572988
Lama1_chr17_7784__Jaculus_jaculus	6400.1104	25.689322
Lama1_chr17_7784__Lemur_catta	1587.1804	6.3707633
Lama1_chr17_7784__Leptonychotes_weddellii	780.79895	3.1340392
Lama1_chr17_7784__Lepus_americanus	699.58435	2.8080528
Lama1_chr17_7784__Loxodonta_africana	297.96945	1.1960158
Lama1_chr17_7784__Lycaon_pictus	229.99236	0.9231634
Lama1_chr17_7784__Macroglossus_sobrinus	573.1399	2.300519
Lama1_chr17_7784__Marmota_marmota	8824.323	35.41984
Lama1_chr17_7784__Megaderma_lyra	293.65414	1.1786947
Lama1_chr17_7784__Mellivora_capensis	702.3337	2.8190882
Lama1_chr17_7784__Meriones_unguiculatus	7816.8877	31.376106
Lama1_chr17_7784__Mesocricetus_auratus	13915.043	55.853416
Lama1_chr17_7784__Microcebus_murinus	313.7381	1.2593094
Lama1_chr17_7784__Micronycteris_hirsuta	271.11542	1.0882268
Lama1_chr17_7784__Microtus_ochrogaster	3196.1501	12.828987
Lama1_chr17_7784__Mirounga_angustirostris	979.13416	3.9301343
Lama1_chr17_7784__Mirza_coquereli	337.24734	1.3536729
Lama1_chr17_7784__Mormoops_blainvillei	212.32394	0.8522444
Lama1_chr17_7784__Mungos_mungo	2378.3813	9.546555
Lama1_chr17_7784__Mus_caroli	15129.895	60.729694
Lama1_chr17_7784__Mus_musculus	13626.575	54.695538
Lama1_chr17_7784__Mus_pahari	22871.871	91.805115
Lama1_chr17_7784__Mus_spretus	10966.501	44.0183
Lama1_chr17_7784__Muscardinus_avellanarius	406.3758	1.6311467
Lama1_chr17_7784__Mustela_putorius	269.36792	1.0812125
Lama1_chr17_7784__Myrmecophaga_tridactyla	692.63025	2.78014
Lama1_chr17_7784__Nannospalax_galili	4627.614	18.57472
Lama1_chr17_7784__Neomonachus_schauinslandi	2827.5303	11.349388
Lama1_chr17_7784__Noctilio_leporinus	328.8972	1.3201562
Lama1_chr17_7784__Nycticebus_coucang	838.47595	3.3655481
Lama1_chr17_7784__Ochotona_princeps	684.76294	2.7485614
Lama1_chr17_7784__Odobenus_rosmarus	973.4851	3.9074595
Lama1_chr17_7784__Ondatra_zibethicus	2707.7183	10.868476
Lama1_chr17_7784__Onychomys_torridus	22716.13	91.17999
Lama1_chr17_7784__Orycteropus_afer	165.77426	0.6653992
Lama1_chr17_7784__Otolemur_garnettii	423.45053	1.6996827
Lama1_chr17_7784__Panthera_onca	2242.6143	9.001601
Lama1_chr17_7784__Panthera_pardus	3136.2139	12.588409
Lama1_chr17_7784__Panthera_tigris	3787.0776	15.200903
Lama1_chr17_7784__Paradoxurus_hermaphroditus	2609.9092	10.475882
Lama1_chr17_7784__Perognathus_longimembris	17148.318	68.83142
Lama1_chr17_7784__Propithecus_coquereli	808.21136	3.2440693
Lama1_chr17_7784__Psammomys_obesus	11003.971	44.1687
Lama1_chr17_7784__Pteronotus_parnellii	260.12222	1.0441014
Lama1_chr17_7784__Pteronura_brasiliensis	264.76624	1.0627419
Lama1_chr17_7784__Pteropus_alecto	448.97375	1.8021301
Lama1_chr17_7784__Pteropus_vampyrus	463.34872	1.8598297
Lama1_chr17_7784__Puma_concolor	1628.1677	6.535282
Lama1_chr17_7784__Rattus_norvegicus	13394.063	53.762264
Lama1_chr17_7784__Rhinolophus_sinicus	393.2828	1.5785929
Lama1_chr17_7784__Rousettus_aegyptiacus	519.18195	2.083938
Lama1_chr17_7784__Scalopus_aquaticus	1667.4647	6.6930156
Lama1_chr17_7784__Solenodon_paradoxus	2315.761	9.295204
Lama1_chr17_7784__Sigmodon_hispidus	22391.139	89.87551
Lama1_chr17_7784__Spermophilus_dauricus	9893.31	39.710632
Lama1_chr17_7784__Spilogale_gracilis	2129.4604	8.547415
Lama1_chr17_7784__Suricata_suricatta	3309.723	13.284855
Lama1_chr17_7784__Sus_scrofa	214.94531	0.86276627
Lama1_chr17_7784__Tadarida_brasiliensis	2173.5166	8.724251
Lama1_chr17_7784__Tamandua_tetradactyla	1268.2488	5.0906076
Lama1_chr17_7784__Tapirus_terrestris	2063.0562	8.280875
Lama1_chr17_7784__Tapirus_indicus	1055.8416	4.238029
Lama1_chr17_7784__Tolypeutes_matacus	290.23077	1.1649536
Lama1_chr17_7784__Tonatia_saurophila	742.481	2.980235
Lama1_chr17_7784__Tupaia_tana	416.3176	1.671052
Lama1_chr17_7784__Tupaia_chinensis	369.36554	1.4825916
Lama1_chr17_7784__Ursus_maritimus	278.21136	1.1167091
Lama1_chr17_7784__Vicugna_pacos	1470.8325	5.903756
Lama1_chr17_7784__Vulpes_lagopus	215.7503	0.86599743
Lama1_chr17_7784__Xerus_inauris	785.8824	3.1544435
Lama1_chr17_7784__Zalophus_californianus	616.4169	2.474228
Lama1_chr17_7784__Zapus_hudsonius	452.80826	1.8175213
Sparc_chr11_7211__Acinonyx_jubatus	276.73648	1.1107891
Sparc_chr11_7211__Acomys_cahirinus	583.2252	2.3410003
Sparc_chr11_7211__Ailuropoda_melanoleuca	279.56094	1.1221261
Sparc_chr11_7211__Ailurus_fulgens	875.16016	3.5127943
Sparc_chr11_7211__Allactaga_bullata	477.40634	1.9162554
Sparc_chr11_7211__Ammotragus_lervia	950.8482	3.8165977
Sparc_chr11_7211__Alouatta_palliata	326.18204	1.309258
Sparc_chr11_7211__Anoura_caudifer	1043.3136	4.187743
Sparc_chr11_7211__Aotus_nancymaae	249.70549	1.0022898
Sparc_chr11_7211__Antilocapra_americana	867.4167	3.4817128
Sparc_chr11_7211__Aplodontia_rufa	395.9219	1.589186
Sparc_chr11_7211__Artibeus_jamaicensis	861.65656	3.4585924
Sparc_chr11_7211__Balaenoptera_bonaerensis	1203.2767	4.8298173
Sparc_chr11_7211__Balaenoptera_acutorostrata	1203.2767	4.8298173
Sparc_chr11_7211__Ateles_geoffroyi	454.72922	1.8252319
Sparc_chr11_7211__Beatragus_hunteri	442.1365	1.7746861
Sparc_chr11_7211__Bos_mutus	527.6402	2.1178885
Sparc_chr11_7211__Bos_taurus	477.6109	1.9170763
Sparc_chr11_7211__Bison_bison	642.2759	2.578023
Sparc_chr11_7211__Bos_indicus	524.74603	2.1062715
Sparc_chr11_7211__Callithrix_jacchus	302.47134	1.2140859
Sparc_chr11_7211__Callicebus_donacophilus	304.5272	1.2223378
Sparc_chr11_7211__Canis_lupus	378.75806	1.5202922
Sparc_chr11_7211__Bubalus_bubalis	700.68005	2.812451
Sparc_chr11_7211__Canis_lupus_familiaris	378.75806	1.5202922
Sparc_chr11_7211__Capra_hircus	729.0394	2.9262822
Sparc_chr11_7211__Capromys_pilorides	254.28923	1.0206883
Sparc_chr11_7211__Capra_aegagrus	729.0394	2.9262822
Sparc_chr11_7211__Catagonus_wagneri	532.7557	2.1384213
Sparc_chr11_7211__Castor_canadensis	3177.4033	12.753739
Sparc_chr11_7211__Cavia_porcellus	1009.88104	4.053549
Sparc_chr11_7211__Cavia_aperea	985.1639	3.954337
Sparc_chr11_7211__Cavia_tschudii	1009.88104	4.053549
Sparc_chr11_7211__Cebus_albifrons	246.59848	0.9898185
Sparc_chr11_7211__Cebus_capucinus	247.45352	0.99325055
Sparc_chr11_7211__Ceratotherium_simum	290.19113	1.1647946
Sparc_chr11_7211__Ceratotherium_simum_cottoni	290.19113	1.1647946
Sparc_chr11_7211__Chaetophractus_vellerosus	1079.4166	4.332657
Sparc_chr11_7211__Cercocebus_atys	240.43408	0.9650753
Sparc_chr11_7211__Cercopithecus_neglectus	219.15923	0.87968045
Sparc_chr11_7211__Cheirogaleus_medius	450.9191	1.8099384
Sparc_chr11_7211__Chinchilla_lanigera	2473.7139	9.929209
Sparc_chr11_7211__Chlorocebus_sabaeus	220.30873	0.88429445
Sparc_chr11_7211__Choloepus_didactylus	311.86642	1.2517967
Sparc_chr11_7211__Colobus_angolensis	271.37054	1.0892508
Sparc_chr11_7211__Cricetomys_gambianus	979.431	3.931326
Sparc_chr11_7211__Cricetulus_griseus	940.3449	3.7744386
Sparc_chr11_7211__Cryptoprocta_ferox	248.80983	0.99869466
Sparc_chr11_7211__Ctenodactylus_gundi	250.43434	1.0052153
Sparc_chr11_7211__Ctenomys_sociabilis	309.1517	1.2409002
Sparc_chr11_7211__Cuniculus_paca	275.6317	1.1063547
Sparc_chr11_7211__Daubentonia_madagascariensis	543.12915	2.1800592
Sparc_chr11_7211__Delphinapterus_leucas	813.71265	3.266151
Sparc_chr11_7211__Desmodus_rotundus	901.5734	3.6188142
Sparc_chr11_7211__Dicerorhinus_sumatrensis	309.15726	1.2409225
Sparc_chr11_7211__Diceros_bicornis	321.17926	1.2891774
Sparc_chr11_7211__Dinomys_branickii	5000.7725	20.072538
Sparc_chr11_7211__Dolichotis_patagonum	373.65738	1.4998187
Sparc_chr11_7211__Eidolon_helvum	218.24179	0.87599796
Sparc_chr11_7211__Elaphurus_davidianus	995.0736	3.9941134
Sparc_chr11_7211__Ellobius_lutescens	1917.8523	7.6980433
Sparc_chr11_7211__Ellobius_talpinus	1776.6498	7.1312723
Sparc_chr11_7211__Equus_caballus	357.7276	1.4358783
Sparc_chr11_7211__Equus_asinus	371.28162	1.4902827
Sparc_chr11_7211__Equus_przewalskii	357.7276	1.4358783
Sparc_chr11_7211__Erythrocebus_patas	222.6305	0.89361376
Sparc_chr11_7211__Eschrichtius_robustus	1203.2767	4.8298173
Sparc_chr11_7211__Eubalaena_japonica	1203.2767	4.8298173
Sparc_chr11_7211__Eulemur_flavifrons	1847.7999	7.416861
Sparc_chr11_7211__Eulemur_fulvus	1097.633	4.4057755
Sparc_chr11_7211__Felis_catus	319.64465	1.2830176
Sparc_chr11_7211__Felis_nigripes	327.32004	1.3138257
Sparc_chr11_7211__Fukomys_damarensis	357.4283	1.434677
Sparc_chr11_7211__fullTreeAnc0	628.6054	2.5231514
Sparc_chr11_7211__fullTreeAnc1	763.3826	3.064132
Sparc_chr11_7211__fullTreeAnc100	263.92767	1.059376
Sparc_chr11_7211__fullTreeAnc101	260.4376	1.0453671
Sparc_chr11_7211__fullTreeAnc102	260.4376	1.0453671
Sparc_chr11_7211__fullTreeAnc104	272.53912	1.0939413
Sparc_chr11_7211__fullTreeAnc103	245.3843	0.98494494
Sparc_chr11_7211__fullTreeAnc105	252.98314	1.0154458
Sparc_chr11_7211__fullTreeAnc106	252.98314	1.0154458
Sparc_chr11_7211__fullTreeAnc107	245.64139	0.9859769
Sparc_chr11_7211__fullTreeAnc108	245.64139	0.9859769
Sparc_chr11_7211__fullTreeAnc109	263.74896	1.0586586
Sparc_chr11_7211__fullTreeAnc11	268.48517	1.0776693
Sparc_chr11_7211__fullTreeAnc110	268.07324	1.0760158
Sparc_chr11_7211__fullTreeAnc110point5	355.82526	1.4282426
Sparc_chr11_7211__fullTreeAnc112	397.21744	1.5943861
Sparc_chr11_7211__fullTreeAnc113	464.53546	1.864593
Sparc_chr11_7211__fullTreeAnc114	479.4272	1.9243667
Sparc_chr11_7211__fullTreeAnc115	753.67664	3.0251732
Sparc_chr11_7211__fullTreeAnc12	268.48517	1.0776693
Sparc_chr11_7211__fullTreeAnc122	300.2017	1.2049758
Sparc_chr11_7211__fullTreeAnc123	351.22452	1.4097756
Sparc_chr11_7211__fullTreeAnc124	849.2219	3.4086812
Sparc_chr11_7211__fullTreeAnc126	272.10635	1.0922042
Sparc_chr11_7211__fullTreeAnc125	450.66248	1.8089085
Sparc_chr11_7211__fullTreeAnc127	264.24478	1.0606488
Sparc_chr11_7211__fullTreeAnc128	253.97592	1.0194308
Sparc_chr11_7211__fullTreeAnc129	231.31645	0.9284782
Sparc_chr11_7211__fullTreeAnc13	424.51944	1.7039732
Sparc_chr11_7211__fullTreeAnc131	1360.4436	5.4606676
Sparc_chr11_7211__fullTreeAnc130	405.87964	1.6291552
Sparc_chr11_7211__fullTreeAnc132	410.81104	1.6489493
Sparc_chr11_7211__fullTreeAnc133	418.14728	1.6783961
Sparc_chr11_7211__fullTreeAnc134	346.4869	1.3907595
Sparc_chr11_7211__fullTreeAnc135	418.14728	1.6783961
Sparc_chr11_7211__fullTreeAnc136	725.8202	2.9133606
Sparc_chr11_7211__fullTreeAnc137	961.0328	3.8574774
Sparc_chr11_7211__fullTreeAnc146	2556.6536	10.262119
Sparc_chr11_7211__fullTreeAnc147	967.7483	3.8844328
Sparc_chr11_7211__fullTreeAnc138	1147.8091	4.6071763
Sparc_chr11_7211__fullTreeAnc14	458.82867	1.8416866
Sparc_chr11_7211__fullTreeAnc148	1145.8329	4.599244
Sparc_chr11_7211__fullTreeAnc149	1699.3162	6.8208637
Sparc_chr11_7211__fullTreeAnc15	813.71295	3.2661521
Sparc_chr11_7211__fullTreeAnc150	535.3042	2.148651
Sparc_chr11_7211__fullTreeAnc154	1203.2767	4.8298173
Sparc_chr11_7211__fullTreeAnc157	1152.3224	4.6252923
Sparc_chr11_7211__fullTreeAnc156	1203.2767	4.8298173
Sparc_chr11_7211__fullTreeAnc155	1203.2767	4.8298173
Sparc_chr11_7211__fullTreeAnc158	1152.3224	4.6252923
Sparc_chr11_7211__fullTreeAnc159	1607.8893	6.4538865
Sparc_chr11_7211__fullTreeAnc16	270.57938	1.0860752
Sparc_chr11_7211__fullTreeAnc160	872.2868	3.501261
Sparc_chr11_7211__fullTreeAnc161	781.4992	3.1368499
Sparc_chr11_7211__fullTreeAnc164	872.2868	3.501261
Sparc_chr11_7211__fullTreeAnc162	872.2868	3.501261
Sparc_chr11_7211__fullTreeAnc163	872.2868	3.501261
Sparc_chr11_7211__fullTreeAnc165	1152.3224	4.6252923
Sparc_chr11_7211__fullTreeAnc166	1152.3224	4.6252923
Sparc_chr11_7211__fullTreeAnc167	847.9435	3.4035497
Sparc_chr11_7211__fullTreeAnc168	1203.2767	4.8298173
Sparc_chr11_7211__fullTreeAnc169	923.5779	3.7071376
Sparc_chr11_7211__fullTreeAnc170	477.6109	1.9170763
Sparc_chr11_7211__fullTreeAnc17	491.65192	1.9734354
Sparc_chr11_7211__fullTreeAnc171	507.54398	2.0372243
Sparc_chr11_7211__fullTreeAnc172	507.54398	2.0372243
Sparc_chr11_7211__fullTreeAnc173	611.71027	2.455336
Sparc_chr11_7211__fullTreeAnc174	729.0394	2.9262822
Sparc_chr11_7211__fullTreeAnc175	628.4896	2.5226865
Sparc_chr11_7211__fullTreeAnc176	628.4896	2.5226865
Sparc_chr11_7211__fullTreeAnc177	682.5752	2.73978
Sparc_chr11_7211__fullTreeAnc18	399.85257	1.6049632
Sparc_chr11_7211__fullTreeAnc179	470.60855	1.8889698
Sparc_chr11_7211__fullTreeAnc178	682.5752	2.73978
Sparc_chr11_7211__fullTreeAnc180	442.81976	1.7774286
Sparc_chr11_7211__fullTreeAnc181	470.60855	1.8889698
Sparc_chr11_7211__fullTreeAnc182	598.40125	2.4019153
Sparc_chr11_7211__fullTreeAnc183	631.83185	2.5361018
Sparc_chr11_7211__fullTreeAnc184	633.7832	2.5439343
Sparc_chr11_7211__fullTreeAnc185	631.83185	2.5361018
Sparc_chr11_7211__fullTreeAnc186	627.39197	2.5182807
Sparc_chr11_7211__fullTreeAnc187	1011.5735	4.0603423
Sparc_chr11_7211__fullTreeAnc188	595.2007	2.3890686
Sparc_chr11_7211__fullTreeAnc189	677.3462	2.7187912
Sparc_chr11_7211__fullTreeAnc19	250.4451	1.0052584
Sparc_chr11_7211__fullTreeAnc190	1329.0345	5.334595
Sparc_chr11_7211__fullTreeAnc191	1732.4707	6.9539423
Sparc_chr11_7211__fullTreeAnc192	875.8025	3.5153725
Sparc_chr11_7211__fullTreeAnc195	270.31128	1.0849991
Sparc_chr11_7211__fullTreeAnc193	1732.4707	6.9539423
Sparc_chr11_7211__fullTreeAnc194	891.7658	3.5794475
Sparc_chr11_7211__fullTreeAnc196	270.31128	1.0849991
Sparc_chr11_7211__fullTreeAnc197	281.85516	1.1313349
Sparc_chr11_7211__fullTreeAnc198	254.71652	1.0224035
Sparc_chr11_7211__fullTreeAnc199	297.59036	1.1944942
Sparc_chr11_7211__fullTreeAnc20	562.62964	2.258332
Sparc_chr11_7211__fullTreeAnc200	240.17746	0.9640453
Sparc_chr11_7211__fullTreeAnc201	240.17746	0.9640453
Sparc_chr11_7211__fullTreeAnc202	322.06396	1.2927285
Sparc_chr11_7211__fullTreeAnc203	266.27185	1.0687852
Sparc_chr11_7211__fullTreeAnc204	266.27185	1.0687852
Sparc_chr11_7211__fullTreeAnc205	307.82864	1.2355895
Sparc_chr11_7211__fullTreeAnc206	311.2237	1.2492169
Sparc_chr11_7211__fullTreeAnc207	378.75806	1.5202922
Sparc_chr11_7211__fullTreeAnc208	373.8757	1.500695
Sparc_chr11_7211__fullTreeAnc21	1009.88104	4.053549
Sparc_chr11_7211__fullTreeAnc209	358.22028	1.4378558
Sparc_chr11_7211__fullTreeAnc213	850.26294	3.4128597
Sparc_chr11_7211__fullTreeAnc214	351.30466	1.4100974
Sparc_chr11_7211__fullTreeAnc215	370.71973	1.4880272
Sparc_chr11_7211__fullTreeAnc216	708.4552	2.8436594
Sparc_chr11_7211__fullTreeAnc218	394.95688	1.5853125
Sparc_chr11_7211__fullTreeAnc217	708.4552	2.8436594
Sparc_chr11_7211__fullTreeAnc219	394.17755	1.5821843
Sparc_chr11_7211__fullTreeAnc220	219.55655	0.8812753
Sparc_chr11_7211__fullTreeAnc22	985.1639	3.954337
Sparc_chr11_7211__fullTreeAnc221	394.17755	1.5821843
Sparc_chr11_7211__fullTreeAnc222	436.159	1.7506931
Sparc_chr11_7211__fullTreeAnc223	537.8566	2.158896
Sparc_chr11_7211__fullTreeAnc225	3564.5505	14.307705
Sparc_chr11_7211__fullTreeAnc224	4484.684	18.001017
Sparc_chr11_7211__fullTreeAnc226	357.7276	1.4358783
Sparc_chr11_7211__fullTreeAnc228	748.5232	3.0044878
Sparc_chr11_7211__fullTreeAnc227	345.0789	1.3851078
Sparc_chr11_7211__fullTreeAnc229	290.19113	1.1647946
Sparc_chr11_7211__fullTreeAnc23	714.9578	2.8697603
Sparc_chr11_7211__fullTreeAnc230	303.78094	1.2193425
Sparc_chr11_7211__fullTreeAnc232	379.83237	1.5246043
Sparc_chr11_7211__fullTreeAnc231	315.91464	1.2680458
Sparc_chr11_7211__fullTreeAnc233	690.2196	2.7704637
Sparc_chr11_7211__fullTreeAnc234	1779.3241	7.1420064
Sparc_chr11_7211__fullTreeAnc235	1192.8138	4.7878203
Sparc_chr11_7211__fullTreeAnc236	1216.3363	4.882237
Sparc_chr11_7211__fullTreeAnc237	2263.5608	9.085678
Sparc_chr11_7211__fullTreeAnc238	1342.5648	5.388904
Sparc_chr11_7211__fullTreeAnc239	485.06818	1.9470091
Sparc_chr11_7211__fullTreeAnc25	825.3852	3.3130033
Sparc_chr11_7211__fullTreeAnc26	293.71375	1.1789339
Sparc_chr11_7211__fullTreeAnc24	999.0144	4.0099316
Sparc_chr11_7211__fullTreeAnc27	445.284	1.7873198
Sparc_chr11_7211__fullTreeAnc28	357.88242	1.4364997
Sparc_chr11_7211__fullTreeAnc29	1631.1562	6.5472775
